Cassilândia	-19.11333	-51.73417	-19	-51
Casimiro de Abreu	-22.48056	-42.20417	-22	-42
Cascavel	-24.95583	-53.45528	-24	-53
Casa Branca	-21.77389	-47.08639	-21	-47
Carmo do Paranaíba	-19.00083	-46.31611	-19	-46
Carmo do Cajuru	-20.18417	-44.77111	-20	-44
Carlos Barbosa	-29.2975	-51.50361	-29	-51
Carazinho	-28.28389	-52.78639	-28	-52
Caratinga	-19.78972	-42.13917	-19	-42
Carapicuíba	-23.52272	-46.835	-23	-46
Carangola	-20.73306	-42.02944	-20	-42
Carandaí	-20.95361	-43.80639	-20	-43
Caraguatatuba	-23.62028	-45.41306	-23	-45
Capivari	-22.995	-47.50778	-22	-47
Capinzal	-27.34361	-51.61194	-27	-51
Capim Grosso	-11.38111	-40.01278	-11	-40
Capelinha	-17.69139	-42.51583	-17	-42
Capela	-10.50333	-37.05278	-10	-37
Capão da Canoa	-29.74556	-50.00972	-29	-50
Capâo Bonito	-24.00583	-48.34944	-24	-48
Canoinhas	-26.17722	-50.39	-26	-50
Canoas	-29.91778	-51.18361	-29	-51
Canguçu	-31.395	-52.67556	-31	-52
Canela	-29.35622	-50.81357	-29	-50
Cândido Mota	-22.74639	-50.38694	-22	-50
Candelária	-29.66917	-52.78889	-29	-52
Canavieiras	-15.675	-38.94722	-15	-38
Campo Verde	-20.41667	-54.06667	-20	-54
Campos Novos	-27.40167	-51.225	-27	-51
Campos Gerais	-21.235	-45.75861	-21	-45
Campos do Jordão	-22.73944	-45.59139	-22	-45
Campos Belos	-13.03667	-46.77167	-13	-46
Campos	-21.75227	-41.33044	-21	-41
Campo Mourão	-24.04309	-52.37929	-24	-52
Campo Largo	-25.45955	-49.53014	-25	-49
Campo Grande	-20.44278	-54.64639	-20	-54
Campo Formoso	-10.5075	-40.32139	-10	-40
Campo Belo	-20.89722	-45.27722	-20	-45
Campinas	-22.90556	-47.06083	-22	-47
Campina Grande do Sul	-25.30556	-49.05528	-25	-49
Cambuí	-22.61222	-46.0575	-22	-46
Cambé	-23.27583	-51.27833	-23	-51
Cambará	-23.04639	-50.07361	-23	-50
Camaquã	-30.85111	-51.81222	-30	-51
Camanducaia	-22.75528	-46.14472	-22	-46
Camaçari	-12.6975	-38.32417	-12	-38
Caldas Novas	-17.74431	-48.62789	-17	-48
Cajuru	-21.27528	-47.30417	-21	-47
Cajati	-24.73611	-48.12278	-24	-48
Cajamar	-23.35611	-46.87694	-23	-46
Caieiras	-23.36417	-46.74056	-23	-46
Caetité	-14.06944	-42.475	-14	-42
Caeté	-19.88	-43.66972	-19	-43
Cachoeiro de Itapemirim	-20.84889	-41.11278	-20	-41
Cachoeirinha	-29.95111	-51.09389	-29	-51
Cachoeiras de Macacu	-22.4625	-42.65306	-22	-42
Cachoeira do Sul	-30.03917	-52.89389	-30	-52
Cachoeira	-12.61833	-38.95583	-12	-38
Caçapava do Sul	-30.51436	-53.48496	-30	-53
Caçapava	-23.10083	-45.70694	-23	-45
Caçador	-26.77528	-51.015	-26	-51
Cabreúva	-23.3075	-47.13278	-23	-47
Cabo Frio	-22.88717	-42.02622	-22	-42
Butiá	-30.11972	-51.96222	-30	-51
Buritizeiro	-17.35111	-44.96222	-17	-44
Buritis	-15.61778	-46.42333	-15	-46
Buri	-23.7975	-48.59278	-23	-48
Buerarema	-14.95944	-39.29972	-14	-39
Brusque	-27.09806	-48.9175	-27	-48
Brumado	-14.20361	-41.66528	-14	-41
Brumadinho	-20.14333	-44.19972	-20	-44
Brotas	-22.28417	-48.12667	-22	-48
Brodósqui	-20.99139	-47.65861	-20	-47
Brasília	-15.77972	-47.92972	-15	-47
Bragança Paulista	-22.95194	-46.54194	-22	-46
Braço do Norte	-28.275	-49.16556	-28	-49
Botucatu	-22.88583	-48.445	-22	-48
Bom Jesus do Itabapoana	-21.13389	-41.67972	-21	-41
Bom Jesus da Lapa	-13.255	-43.41806	-13	-43
Bom Despacho	-19.73639	-45.25222	-19	-45
Boituva	-23.28333	-47.67222	-23	-47
Bocaiúva	-17.10778	-43.815	-17	-43
Boa Esperança	-21.09	-45.56583	-21	-45
Blumenau	-26.91944	-49.06611	-26	-49
Biritiba Mirim	-23.5725	-46.03861	-23	-46
Birigui	-21.28861	-50.34	-21	-50
Biguaçu	-27.49417	-48.65556	-27	-48
Betim	-19.96778	-44.19833	-19	-44
Bertioga	-23.85444	-46.13861	-23	-46
Bento Gonçalves	-29.17139	-51.51917	-29	-51
Belo Oriente	-19.22	-42.48361	-19	-42
Belo Horizonte	-19.92083	-43.93778	-19	-43
Belford Roxo	-22.76417	-43.39944	-22	-43
Bela Vista	-22.10889	-56.52111	-22	-56
Bebedouro	-20.94944	-48.47917	-20	-48
Bauru	-22.31472	-49.06056	-22	-49
Batatais	-20.89111	-47.585	-20	-47
Bastos	-21.92194	-50.73389	-21	-50
Barueri	-23.51056	-46.87611	-23	-46
Barroso	-21.18694	-43.97583	-21	-43
Barrinha	-21.19361	-48.16389	-21	-48
Barretos	-20.55722	-48.56778	-20	-48
Barreiro do Jaíba	-15.61532	-43.59187	-15	-43
Barreiras	-12.15278	-44.99	-12	-44
Barra Velha	-26.63222	-48.68472	-26	-48
Barra Mansa	-22.54417	-44.17139	-22	-44
Barra dos Coqueiros	-10.90889	-37.03861	-10	-37
Barra do Piraí	-22.47	-43.82556	-22	-43
Barra do Garças	-15.89	-52.25667	-15	-52
Barra do Bugres	-15.0725	-57.18111	-15	-57
Barra de São Francisco	-18.755	-40.89083	-18	-40
Barra Bonita	-22.49472	-48.55806	-22	-48
Barra	-11.08944	-43.14167	-11	-43
Bariri	-22.07444	-48.74028	-22	-48
Barbacena	-21.22583	-43.77361	-21	-43
Barão de Cocais	-19.94583	-43.48722	-19	-43
Bandeirantes	-23.11	-50.3675	-23	-50
Bambuí	-20.00639	-45.97694	-20	-45
Balneário Camboriú	-26.99056	-48.63472	-26	-48
Baixo Guandu	-19.51889	-41.01583	-19	-41
Bagé	-31.33139	-54.10694	-31	-54
Avaré	-23.09861	-48.92583	-23	-48
Atibaia	-23.11694	-46.55028	-23	-46
Astorga	-23.2325	-51.66556	-23	-51
Assis	-22.66167	-50.41222	-22	-50
Arujá	-23.39611	-46.32083	-23	-46
Artur Nogueira	-22.57306	-47.1725	-22	-47
Arroio Grande	-32.2375	-53.08694	-32	-53
Arroio do Meio	-29.40111	-51.945	-29	-51
Arraial do Cabo	-22.96611	-42.02778	-22	-42
Armação de Búzios	-22.74694	-41.88167	-22	-41
Arcos	-20.28194	-45.53944	-20	-45
Araxá	-19.59333	-46.94056	-19	-46
Araucária	-25.59306	-49.41028	-25	-49
Araruama	-22.87278	-42.34306	-22	-42
Araras	-22.35694	-47.38417	-22	-47
Araraquara	-21.79444	-48.17556	-21	-48
Araranguá	-28.93575	-49.49538	-28	-49
Arapongas	-23.41944	-51.42444	-23	-51
Araguari	-18.64722	-48.18722	-18	-48
Aragarças	-15.8975	-52.25083	-15	-52
Araçuaí	-16.84972	-42.07028	-16	-42
Aracruz	-19.82028	-40.27333	-19	-40
Araçoiaba da Serra	-23.50528	-47.61417	-23	-47
Araci	-11.33333	-38.96667	-11	-38
Araçatuba	-21.20889	-50.43278	-21	-50
Aracaju	-10.91111	-37.07167	-10	-37
Aquidauana	-20.47111	-55.78722	-20	-55
Apucarana	-23.55083	-51.46083	-23	-51
Apiaí	-24.50944	-48.8425	-24	-48
Aparecida do Taboado	-20.08667	-51.09361	-20	-51
Aparecida	-22.84694	-45.22972	-22	-45
Antonina	-25.42861	-48.71194	-25	-48
Anicuns	-16.46111	-49.96167	-16	-49
Angra dos Reis	-23.00667	-44.31806	-23	-44
Andradina	-20.89611	-51.37944	-20	-51
Andradas	-22.06806	-46.56917	-22	-46
Anastácio	-20.48361	-55.80694	-20	-55
Anápolis	-16.32667	-48.95278	-16	-48
Amparo	-22.70111	-46.76444	-22	-46
Américo Brasiliense	-21.72444	-48.10167	-21	-48
Americana	-22.73917	-47.33139	-22	-47
Amargosa	-13.03028	-39.60472	-13	-39
Álvares Machado	-22.07944	-51.47194	-22	-51
Almirante Tamandaré	-25.32472	-49.31	-25	-49
Almenara	-16.18361	-40.69444	-16	-40
Alfenas	-21.42917	-45.94722	-21	-45
Além Paraíba	-21.88778	-42.70444	-21	-42
Alegrete	-29.78306	-55.79194	-29	-55
Alegre	-20.76361	-41.53306	-20	-41
Alagoinhas	-12.13556	-38.41917	-12	-38
Aimorés	-19.49583	-41.06389	-19	-41
Agudos	-22.46917	-48.9875	-22	-48
Águas Vermelhas	-15.74722	-41.46	-15	-41
Águas de Lindóia	-22.47639	-46.63278	-22	-46
Aguaí	-22.05944	-46.97861	-22	-46
Adamantina	-21.68528	-51.0725	-21	-51
Abaeté	-19.16	-45.44583	-19	-45
Guaíba	-30.11389	-51.325	-30	-51
Palmas	-10.16745	-48.32766	-10	-48
Tefé	-3.36841	-64.72054		-64
Tarauacá	-8.16139	-70.76556		-70
Tabatinga	-4.23116	-69.93858		-69
Sena Madureira	-9.06341	-68.67245		-68
São Gabriel da Cachoeira	-0.1181	-67.08527		-67
Rio Branco	-9.97472	-67.81		-67
Porto Velho	-8.76194	-63.90389		-63
Manaus	-3.10194	-60.025		-60
Manacapuru	-3.29972	-60.62056		-60
Humaitá	-7.51651	-63.03105		-63
Fonte Boa	-2.51389	-66.09167		-66
Eirunepé	-6.66028	-69.87361		-69
Cruzeiro do Sul	-7.62759	-72.67756		-72
Coari	-4.085	-63.14139		-63
Carauari	-4.88278	-66.89583		-66
Boa Vista	2.81972	-60.67333		-60
Ariquemes	-9.91333	-63.04083		-63
Aripuanã	-9.16667	-60.63333		-60
Vilhena	-12.74056	-60.14583	-12	-60
Pôsto Fiscal Rolim de Moura	-13.08271	-62.27726	-13	-62
Pimenta Bueno	-11.6725	-61.19361	-11	-61
Ouro Preto do Oeste	-10.74806	-62.21583	-10	-62
Ji Paraná	-10.88528	-61.95167	-10	-61
Jaru	-10.43889	-62.46639	-10	-62
Guajará Mirim	-10.78278	-65.33944	-10	-65
Cacoal	-11.43861	-61.44722	-11	-61
Aparecida de Goiânia	-16.82333	-49.24389	-16	-49
Campinas	-27.59444	-48.60694	-27	-48
Jaboatão dos Guararapes	-8.11278	-35.01472		-35
Lauro de Freitas	-12.89444	-38.32722	-12	-38
Pinhais	-25.44472	-49.1925	-25	-49
Rio Preto da Eva	-2.69795	-59.70172		-59
Simões Filho	-12.78444	-38.40389	-12	-38
Sinop	-11.86417	-55.5025	-11	-55
Cambebba	-3.62092	-38.82913		-38
Trindade	-27.58612	-48.52335	-27	-48
Freguesia do Ribeirao da Ilha	-27.71773	-48.56266	-27	-48
Nassau	25.05823	-77.34306	25	-77
Lucaya	26.53333	-78.66667	26	-78
Freeport	26.53333	-78.7	26	-78
San Ignacio	17.15297	-89.08058	17	-89
Orange Walk	18.08124	-88.56328	18	-88
Belmopan	17.25	-88.76667	17	-88
Belize City	17.49952	-88.19756	17	-88
Abbotsford	49.05798	-122.25257	49	-122
Airdrie	51.30011	-114.03528	51	-114
Ajax	43.85012	-79.03288	43	-79
Alma	48.55009	-71.6491	48	-71
Amos	48.56688	-78.11624	48	-78
Anmore	49.31637	-122.85263	49	-122
Baie-Comeau	49.21679	-68.14894	49	-68
Barrie	44.40011	-79.66634	44	-79
Beaconsfield	45.43341	-73.86586	45	-73
Belleville	44.16682	-77.38277	44	-77
Beloeil	45.56678	-73.19915	45	-73
Blainville	45.66678	-73.88249	45	-73
Boisbriand	45.61678	-73.83249	45	-73
Boucherville	45.59104	-73.43605	45	-73
Bradford West Gwillimbury	44.11681	-79.61633	44	-79
Brampton	43.68341	-79.76633	43	-79
Brandon	49.84692	-99.95306	49	-99
Brant	43.1334	-80.34967	43	-80
Brantford	43.1334	-80.26636	43	-80
Brockville	44.59132	-75.68705	44	-75
Brossard	45.45008	-73.46583	45	-73
Burlington	43.38621	-79.83713	43	-79
Burnaby	49.26636	-122.95263	49	-122
Calgary	51.05011	-114.08529	51	-114
Cambridge	43.3601	-80.31269	43	-80
Campbell River	50.01634	-125.24459	50	-125
Camrose	53.01684	-112.83525	53	-112
Candiac	45.38338	-73.51587	45	-73
Chambly	45.45008	-73.28246	45	-73
Charlottetown	46.23525	-63.12671	46	-63
Châteauguay	45.38338	-73.74919	45	-73
Chilliwack	49.16638	-121.95257	49	-121
Clarence-Rockland	45.5501	-75.29101	45	-75
Cobourg	43.95977	-78.16515	43	-78
Cochrane	51.18341	-114.46871	51	-114
Collingwood	44.4834	-80.21638	44	-80
Conception Bay South	47.49989	-52.99806	47	-52
Coquitlam	49.28297	-122.75262	49	-122
Corner Brook	48.95001	-57.95202	48	-57
Cornwall	45.01809	-74.72815	45	-74
Côte-Saint-Luc	45.46536	-73.66585	45	-73
Courtenay	49.68657	-124.9936	49	-124
Cranbrook	49.49991	-115.76879	49	-115
Dartmouth	44.67134	-63.57719	44	-63
Delta	49.14399	-122.9068	49	-122
Deux-Montagnes	45.53455	-73.90168	45	-73
Dieppe	46.07844	-64.68735	46	-64
Dollard-Des Ormeaux	45.49452	-73.82419	45	-73
Dorval	45.4473	-73.75335	45	-73
Drummondville	45.88336	-72.48241	45	-72
Duncan	48.78293	-123.70266	48	-123
Edmonton	53.55014	-113.46871	53	-113
Etobicoke	43.65421	-79.56711	43	-79
Fort Erie	42.90012	-78.93286	42	-78
Fort McMurray	56.72676	-111.38103	56	-111
Fort St. John	56.24988	-120.85292	56	-120
Fredericton	45.94541	-66.66558	45	-66
Gatineau	45.47723	-75.70164	45	-75
Glace Bay	46.19695	-59.95698	46	-59
Granby	45.40008	-72.73243	45	-72
Grande Prairie	55.16667	-118.80271	55	-118
Greater Sudbury	46.49	-80.99001	46	-80
Greater Napanee	44.25012	-76.94944	44	-76
Guelph	43.54594	-80.25599	43	-80
Hamilton	43.25011	-79.84963	43	-79
Huntsville	45.33341	-79.21632	45	-79
Joliette	46.01677	-73.44915	46	-73
Kamloops	50.66648	-120.3192	50	-120
Kelowna	49.88307	-119.48568	49	-119
Keswick	44.25011	-79.46632	44	-79
Kingston	44.22976	-76.48098	44	-76
Kirkland	45.45008	-73.86586	45	-73
Kitchener	43.42537	-80.5112	43	-80
Langford	48.44963	-123.50261	48	-123
Langley	49.10107	-122.65883	49	-122
Langley	49.08297	-122.58589	49	-122
La Prairie	45.41678	-73.49917	45	-73
L'Assomption	45.82318	-73.4294	45	-73
Laval	45.56995	-73.692	45	-73
Leduc	53.26682	-113.55201	53	-113
Lethbridge	49.69999	-112.81856	49	-112
Lloydminster	53.28346	-110.00157	53	-110
London	42.98339	-81.23304	42	-81
Longueuil	45.53121	-73.51806	45	-73
Magog	45.26678	-72.14909	45	-72
Maple Ridge	49.21939	-122.60193	49	-122
Markham	43.86682	-79.2663	43	-79
Mascouche	45.74965	-73.59956	45	-73
Medicine Hat	50.05006	-110.66834	50	-110
Midland	44.7501	-79.88296	44	-79
Milton	43.51681	-79.88294	43	-79
Mirabel	45.65008	-74.08251	45	-74
Miramichi	47.02895	-65.50186	47	-65
Mississauga	43.5789	-79.6583	43	-79
Moncton	46.11594	-64.80186	46	-64
Montréal	45.50884	-73.58781	45	-73
Mont-Royal	45.51675	-73.64918	45	-73
Mont-Saint-Hilaire	45.56678	-73.19915	45	-73
Moose Jaw	50.40005	-105.53445	50	-105
Mount Pearl	47.51659	-52.78135	47	-52
Nanaimo	49.16638	-123.94003	49	-123
New Glasgow	45.58344	-62.64863	45	-62
Newmarket	44.05011	-79.46631	44	-79
New Westminster	49.20678	-122.91092	49	-122
Niagara Falls	43.10012	-79.06627	43	-79
Norfolk County	42.8334	-80.38297	42	-80
North Battleford	52.77972	-108.2967	52	-108
North Bay	46.3168	-79.46633	46	-79
North Cowichan	48.84133	-123.68596	48	-123
North Vancouver	49.31636	-123.06934	49	-123
North York	43.76681	-79.4163	43	-79
Oak Bay	48.44964	-123.3026	48	-123
Oakville	43.45011	-79.68292	43	-79
Orangeville	43.9168	-80.09967	43	-80
Orillia	44.60868	-79.42068	44	-79
Oshawa	43.90012	-78.84957	43	-78
Ottawa	45.41117	-75.69812	45	-75
Owen Sound	44.56717	-80.94349	44	-80
Parksville	49.31947	-124.31575	49	-124
Pembroke	45.81681	-77.11616	45	-77
Penticton	49.48062	-119.58584	49	-119
Petawawa	45.89452	-77.28007	45	-77
Peterborough	44.30012	-78.31623	44	-78
Pickering	43.90012	-79.13289	43	-79
Pitt Meadows	49.22119	-122.68965	49	-122
Pointe-Claire	45.44868	-73.81669	45	-73
Port Alberni	49.24133	-124.8028	49	-124
Port Colborne	42.90012	-79.23288	42	-79
Port Moody	49.28297	-122.85263	49	-122
Prince Albert	53.20008	-105.76772	53	-105
Prince Edward	44.00012	-77.24946	44	-77
Prince George	53.9166	-122.75301	53	-122
Quinte West	44.18342	-77.56618	44	-77
Rayside-Balfour	46.60873	-81.20763	46	-81
Red Deer	52.26682	-113.802	52	-113
Regina	50.45008	-104.6178	50	-104
Repentigny	45.74222	-73.45008	45	-73
Richmond	49.17003	-123.13683	49	-123
Richmond Hill	43.87111	-79.43725	43	-79
Rouyn-Noranda	48.23656	-79.02311	48	-79
Saguenay	48.41675	-71.06573	48	-71
Saint-Basile-le-Grand	45.53338	-73.28246	45	-73
Saint-Bruno-de-Montarville	45.53341	-73.34916	45	-73
Saint-Constant	45.36678	-73.56588	45	-73
Sainte-Catherine	46.31836	-72.56632	46	-72
Sainte-Julie	45.58338	-73.33246	45	-73
Sainte-Thérèse	45.63922	-73.82757	45	-73
Saint-Eustache	45.565	-73.90554	45	-73
Saint-Hyacinthe	45.63076	-72.95699	45	-72
Saint-Jean-sur-Richelieu	45.30713	-73.26259	45	-73
Saint-Jérôme	45.78036	-74.00365	45	-74
Saint John	45.27271	-66.06766	45	-66
Saint-Laurent	45.50008	-73.66585	45	-73
Saint-Lazare	45.40008	-74.13256	45	-74
Saint-Léonard	45.58773	-73.59501	45	-73
Salaberry-de-Valleyfield	45.25008	-74.13253	45	-74
Salmon Arm	50.6998	-119.30237	50	-119
Sarnia	42.97866	-82.40407	42	-82
Saskatoon	52.11679	-106.63452	52	-106
Sault Ste. Marie	46.51677	-84.33325	46	-84
Sept-Îles	50.20011	-66.38208	50	-66
Shawinigan	46.56675	-72.74913	46	-72
Sherbrooke	45.40008	-71.89908	45	-71
Sherwood Park	53.51684	-113.3187	53	-113
Sorel-Tracy	46.03336	-73.11585	46	-73
Spruce Grove	53.53344	-113.91874	53	-113
St. Albert	53.63344	-113.63533	53	-113
St. Catharines	43.17126	-79.24267	43	-79
Stratford	43.36679	-80.94972	43	-80
St. Thomas	42.77361	-81.18038	42	-81
Surrey	49.10635	-122.82509	49	-122
Terrace	54.51634	-128.60345	54	-128
Terrebonne	45.70004	-73.64732	45	-73
Thorold	43.11682	-79.19958	43	-79
Thunder Bay	48.38202	-89.25018	48	-89
Timmins	48.46686	-81.33312	48	-81
Toronto	43.70011	-79.4163	43	-79
Trois-Rivières	46.34515	-72.5477	46	-72
Truro	45.36685	-63.26538	45	-63
Val-d'Or	48.10018	-77.7828	48	-77
Vancouver	49.24966	-123.11934	49	-123
Varennes	45.68338	-73.43246	45	-73
Vaudreuil-Dorion	45.40008	-74.03251	45	-74
Vaughan	43.8361	-79.49827	43	-79
Vernon	50.26729	-119.27337	50	-119
Victoria	48.43294	-123.3693	48	-123
Victoriaville	46.05007	-71.96579	46	-71
Waterloo	43.4668	-80.51639	43	-80
Welland	42.98342	-79.24958	42	-79
West End	49.28333	-123.13333	49	-123
Westmount	45.48341	-73.59918	45	-73
Whitehorse	60.71611	-135.05375	60	-135
White Rock	49.01636	-122.8026	49	-122
Windsor	42.30008	-83.01654	42	-83
Winnipeg	49.8844	-97.14704	49	-97
Woodstock	43.13339	-80.7497	43	-80
Yellowknife	62.456	-114.35255	62	-114
Yorkton	51.2167	-102.46766	51	-102
Halifax	44.64533	-63.57239	44	-63
St. John's	47.56494	-52.70931	47	-52
Québec	46.81228	-71.21454	46	-71
Lévis	46.80326	-71.17793	46	-71
Rimouski	48.44879	-68.52396	48	-68
Rivière-du-Loup	47.82699	-69.54243	47	-69
Sydney	46.1351	-60.1831	46	-60
L'Ancienne-Lorette	46.79392	-71.35191	46	-71
Edmundston	47.3737	-68.32512	47	-68
Thetford-Mines	46.09371	-71.30539	46	-71
Cole Harbour	44.67244	-63.47506	44	-63
Okanagan	50.36386	-119.34997	50	-119
West Kelowna	49.8625	-119.58333	49	-119
Bellechasse Regional County Municipality	46.66667	-70.71667	46	-70
Jonquière	48.41648	-71.24884	48	-71
Saint-Augustin-de-Desmaures	46.74064	-71.45131	46	-71
Ladner	49.08938	-123.08241	49	-123
Walnut Grove	49.16473	-122.64042	49	-122
Ancaster	43.21806	-79.98716	43	-79
West Vancouver	49.36672	-123.16652	49	-123
Willowdale	43.76672	-79.39909	43	-79
Viña del Mar	-33.02457	-71.55183	-33	-71
Villarrica	-39.28569	-72.2279	-39	-72
Villa Alemana	-33.04222	-71.37333	-33	-71
Victoria	-38.23291	-72.33292	-38	-72
Valparaíso	-33.03932	-71.62725	-33	-71
Vallenar	-28.57617	-70.75938	-28	-70
Valdivia	-39.81422	-73.24589	-39	-73
Tomé	-36.61756	-72.95593	-36	-72
Tocopilla	-22.09198	-70.19792	-22	-70
Temuco	-38.73965	-72.59842	-38	-72
Talcahuano	-36.72494	-73.11684	-36	-73
Talca	-35.4264	-71.65542	-35	-71
Talagante	-33.66386	-70.92734	-33	-70
San Vicente	-34.43333	-71.08333	-34	-71
Santiago	-33.45694	-70.64827	-33	-70
Santa Cruz	-34.63881	-71.36576	-34	-71
San Javier	-35.5952	-71.72924	-35	-71
San Felipe	-32.74976	-70.72584	-32	-70
San Carlos	-36.42477	-71.958	-36	-71
San Bernardo	-33.59217	-70.6996	-33	-70
San Antonio	-33.59473	-71.60746	-33	-71
Río Bueno	-40.33494	-72.95564	-40	-72
Rengo	-34.40639	-70.85834	-34	-70
Rancagua	-34.17083	-70.74444	-34	-70
Quilpué	-33.04752	-71.44249	-33	-71
Quillota	-32.88341	-71.24882	-32	-71
Punta Arenas	-53.15483	-70.91129	-53	-70
Puerto Varas	-41.31946	-72.98538	-41	-72
Puerto Quellón	-43.11819	-73.61661	-43	-73
Puerto Natales	-51.72363	-72.48745	-51	-72
Puerto Montt	-41.46574	-72.94289	-41	-72
Puerto Aisén	-45.40303	-72.69184	-45	-72
Puente Alto	-33.61169	-70.57577	-33	-70
Pucón	-39.28223	-71.95427	-39	-71
Penco	-36.74075	-72.99528	-36	-72
Peñaflor	-33.60627	-70.87649	-33	-70
Parral	-36.14311	-71.82605	-36	-71
Panguipulli	-39.64355	-72.33269	-39	-72
Paine	-33.80796	-70.74109	-33	-70
Ovalle	-30.60106	-71.19901	-30	-71
Osorno	-40.57395	-73.13348	-40	-73
Nueva Imperial	-38.74451	-72.95025	-38	-72
Nacimiento	-37.50253	-72.67307	-37	-72
Mulchén	-37.71893	-72.24099	-37	-72
Molina	-35.11428	-71.28232	-35	-71
Melipilla	-33.68909	-71.21528	-33	-71
Machalí	-34.18082	-70.64933	-34	-70
Lota	-37.08994	-73.1577	-37	-73
Los Ángeles	-37.46973	-72.35366	-37	-72
Los Andes	-32.83369	-70.59827	-32	-70
Loncoche	-39.36708	-72.63087	-39	-72
Llaillay	-32.84043	-70.95623	-32	-70
Linares	-35.84667	-71.59308	-35	-71
Limache	-33.01667	-71.26667	-33	-71
Lebu	-37.60825	-73.65356	-37	-73
Lautaro	-38.53066	-72.43652	-38	-72
La Unión	-40.29313	-73.08167	-40	-73
La Serena	-29.90453	-71.24894	-29	-71
Lampa	-33.2863	-70.87561	-33	-70
La Ligua	-32.45242	-71.23106	-32	-71
La Laja	-37.28415	-72.71105	-37	-72
Iquique	-20.22036	-70.13913	-20	-70
Illapel	-31.63349	-71.16967	-31	-71
Hacienda La Calera	-32.78333	-71.21667	-32	-71
Graneros	-34.06863	-70.72747	-34	-70
Frutillar	-41.12676	-73.04372	-41	-73
El Monte	-33.67969	-70.98482	-33	-70
Diego de Almagro	-26.36667	-70.05	-26	-70
Curicó	-34.98279	-71.23943	-34	-71
Curanilahue	-37.47793	-73.34495	-37	-73
Coronel	-37.03386	-73.14019	-37	-73
Coquimbo	-29.95332	-71.33947	-29	-71
Copiapó	-27.36679	-70.3314	-27	-70
Constitución	-35.33321	-72.41156	-35	-72
Concepción	-36.82699	-73.04977	-36	-73
Collipulli	-37.95453	-72.43438	-37	-72
Coihaique	-45.57524	-72.06619	-45	-72
Chimbarongo	-34.71247	-71.0434	-34	-71
Chillán	-36.60664	-72.10344	-36	-72
Chiguayante	-36.9256	-73.02841	-36	-73
Chicureo Abajo	-33.28379	-70.65333	-33	-70
Cauquenes	-35.9671	-72.32248	-35	-72
Castro	-42.4721	-73.77319	-42	-73
Cartagena	-33.55384	-71.60761	-33	-71
Cañete	-37.80128	-73.39616	-37	-73
Calama	-22.45591	-68.93015	-22	-68
Cabrero	-37.03394	-72.40468	-37	-72
Buin	-33.73257	-70.74281	-33	-70
Arica	-18.4746	-70.29792	-18	-70
Arauco	-37.2463	-73.31752	-37	-73
Antofagasta	-23.65236	-70.3954	-23	-70
Angol	-37.79519	-72.71636	-37	-72
Ancud	-41.8707	-73.81622	-41	-73
Las Animas	-39.80867	-73.21821	-39	-73
La Pintana	-33.58331	-70.63419	-33	-70
Lo Prado	-33.4443	-70.72552	-33	-70
Zipaquirá	5.02208	-74.00481		-74
Zarzal	4.39462	-76.0715		-76
Zaragoza	7.48971	-74.86919		-74
Yumbo	3.58234	-76.49146		-76
Yopal	5.33775	-72.39586		-72
Yarumal	6.96321	-75.41738		-75
Viterbo	5.06242	-75.87159		-75
Villeta	5.00886	-74.47226		-74
Villavicencio	4.142	-73.62664		-73
Villa del Rosario	7.83389	-72.47417		-72
Villanueva	10.60528	-72.98	10	-72
Villanueva	5.28333	-71.96667		-71
Villamaría	5.04492	-75.5146		-75
Valledupar	10.46314	-73.25322	10	-73
Urrao	6.31696	-76.1342		-76
Ubaté	5.30933	-73.81575		-73
Turbo	8.09263	-76.72822		-76
Turbaco	10.32944	-75.41137	10	-75
Túquerres	1.08878	-77.61831		-77
Tunja	5.53528	-73.36778		-73
Tumaco	1.79861	-78.81556		-78
Tuluá	4.08466	-76.19536		-76
Tolú	9.52392	-75.58139		-75
Tierralta	8.17361	-76.05917		-76
Tame	6.46099	-71.73004		-71
Sucre	8.81136	-74.72084		-74
Sonsón	5.71062	-75.31069		-75
Soledad	10.91843	-74.76459	10	-74
Sogamoso	5.71434	-72.93391		-72
Socorro	6.46838	-73.26022		-73
Soacha	4.57937	-74.21682		-74
Sincelejo	9.30472	-75.39778		-75
Sincé	9.24391	-75.14675		-75
Sibaté	4.48425	-74.24499		-74
Sevilla	4.26425	-75.93085		-75
Segovia	7.07993	-74.6989		-74
Santuario	6.13833	-75.26417		-75
Santo Tomás	10.75773	-74.75451	10	-74
Santa Rosa de Cabal	4.86806	-75.62139		-75
Santander de Quilichao	3.00945	-76.48494		-76
Santa Marta	11.24079	-74.19904	11	-74
Santa Lucía	10.3242	-74.96017	10	-74
San Onofre	9.73586	-75.52626		-75
San Martín	3.69637	-73.69957		-73
San Marcos	8.65972	-75.12809		-75
San Juan Nepomuceno	9.95157	-75.08198		-75
San Juan del Cesar	10.77107	-73.00314	10	-73
San Jacinto	9.82767	-75.1217		-75
San Gil	6.55952	-73.13637		-73
San Carlos	8.79577	-75.69947		-75
San Carlos	7.79177	-74.77316		-74
San Benito Abad	8.92901	-75.02709		-75
San Andrés	12.58472	-81.70056	12	-81
Sampués	9.18361	-75.38167		-75
Salamina	5.40733	-75.48749		-75
Sahagún	8.94617	-75.44275		-75
Sabaneta	6.15153	-75.61657		-75
